split,scene_id,family,status,N,q_tie_count,fitted_candidates,planted_in_pool,planted_in_neighbors,true_k,best_k,best_branch,best_ari,best_LB,best_UB,best_rms_cents,second_minus_best,planted_LB,planted_UB,rival_status,rival_delta_UB,margin_LB,margin_UB,old_ari_decoupled_source,old_ari_fixed_pairs,old_ari_fixed_shared,old_ari_historical,old_ari_local_compatibility,old_ari_pairs_structure,old_ari_shared_source
ood_beta,236,base,COMPLETE,15,0,65,1,0,2,2,base-high,1.0,4.80010127542388,4.800101275423346,1.600016879148195,75.98023229586907,4.80010127542388,4.800101275423346,PLANTED_BETTER_ON_GRID,75.98023229586907,75.98023229586859,75.98023229586853,0.519359404012626,0.7002565791191498,0.6001656802415977,0.8968401054848116,0.519359404012626,0.519359404012626,0.519359404012626
ood_beta,236,extended,COMPLETE,15,0,65,1,0,2,2,base-high,1.0,4.80010127542388,4.800101275423346,1.600016879148195,75.98023229586907,4.80010127542388,4.800101275423346,PLANTED_BETTER_ON_GRID,75.98023229586907,75.98023229586859,75.98023229586853,0.519359404012626,0.7002565791191498,0.6001656802415977,0.8968401054848116,0.519359404012626,0.519359404012626,0.519359404012626
ood_beta,265,base,COMPLETE,14,0,57,1,0,2,2,base-high,1.0,4.092620585344407,4.092620585344606,1.5292613689237629,1000.7638685184116,4.092620585344407,4.092620585344606,PLANTED_BETTER_ON_GRID,1000.7638685184116,1000.7638685184043,1000.7638685184119,0.7994121969140338,1.0,1.0,1.0,0.8019128203923831,0.7994121969140338,0.8019128203923831
ood_beta,265,extended,COMPLETE,14,0,57,1,0,2,2,base-high,1.0,4.092620585344407,4.092620585344606,1.5292613689237629,1000.7638685184116,4.092620585344407,4.092620585344606,PLANTED_BETTER_ON_GRID,1000.7638685184116,1000.7638685184043,1000.7638685184119,0.7994121969140338,1.0,1.0,1.0,0.8019128203923831,0.7994121969140338,0.8019128203923831
ood_beta,271,base,COMPLETE,18,0,65,1,0,3,3,base-high,1.0,5.4825015038559926,5.482501503855643,1.560982810618651,8.252634935680698,5.4825015038559926,5.482501503855643,PLANTED_BETTER_ON_GRID,8.252634935680698,8.252634935682549,8.252634935680348,0.591736782057037,0.7753365662460888,0.6762389023591718,0.8648981207121604,0.7404917105772668,0.6320745062170453,0.6561961630254688
ood_beta,271,extended,COMPLETE,18,0,65,1,0,3,3,base-high,1.0,5.4825015038559926,5.482501503855643,1.560982810618651,8.252634935680698,5.4825015038559926,5.482501503855643,PLANTED_BETTER_ON_GRID,8.252634935680698,8.252634935682549,8.252634935680348,0.591736782057037,0.7753365662460888,0.6762389023591718,0.8648981207121604,0.7404917105772668,0.6320745062170453,0.6561961630254688
ood_beta,309,base,COMPLETE,16,0,65,0,0,3,2,base-low,0.3835616438356164,69389.15115870231,69389.15115870241,186.2647996250264,1144.1737089900125,4.06499410203775,4.06499410203851,PLANTED_BETTER_ON_GRID,69385.08616460038,69385.08616460027,69385.08616460038,0.6809786243665185,0.7391668254582932,0.7329977248010036,0.7048955411870089,0.6844595489000747,0.6866057031235957,0.662530562460671
ood_beta,309,extended,COMPLETE,16,0,65,0,0,3,2,deformed-low,0.3835616438356164,64770.40378679681,64770.40378679676,179.95888945367045,1077.0526244952416,4.06499410203775,4.06499410203851,PLANTED_BETTER_ON_GRID,64766.338792694725,64766.33879269477,64766.338792694725,0.6809786243665185,0.7391668254582932,0.7329977248010036,0.7048955411870089,0.6844595489000747,0.6866057031235957,0.662530562460671
ood_beta,335,base,COMPLETE,13,0,49,1,0,2,2,base-high,1.0,3.7948204130134386,3.794820413014719,1.528160364725089,91.2919206337069,3.7948204130134386,3.794820413014719,PLANTED_BETTER_ON_GRID,91.2919206337069,91.2919206337126,91.29192063370817,0.8940862735784947,0.9398545935228024,0.9398545935228024,1.0,0.9255569593102257,0.8824289315598595,0.962778479655113
ood_beta,335,extended,COMPLETE,13,0,49,1,0,2,2,base-high,1.0,3.7948204130134386,3.794820413014719,1.528160364725089,91.2919206337069,3.7948204130134386,3.794820413014719,PLANTED_BETTER_ON_GRID,91.2919206337069,91.2919206337126,91.29192063370817,0.8940862735784947,0.9398545935228024,0.9398545935228024,1.0,0.9255569593102257,0.8824289315598595,0.962778479655113
ood_beta,337,base,COMPLETE,19,0,65,1,0,3,3,base-high,1.0,4.8318363913427405,4.8318363913433435,1.4263440776804546,31.13522750043761,4.8318363913427405,4.8318363913433435,PLANTED_BETTER_ON_GRID,31.13522750043761,31.135227500438056,31.135227500438212,0.7769177188677359,0.9431326903890922,0.9431326903890922,1.0,0.8277906270022697,0.7769177188677359,0.8473878149721945
ood_beta,337,extended,COMPLETE,19,0,65,1,0,3,3,base-high,1.0,4.8318363913427405,4.8318363913433435,1.4263440776804546,31.13522750043761,4.8318363913427405,4.8318363913433435,PLANTED_BETTER_ON_GRID,31.13522750043761,31.135227500438056,31.135227500438212,0.7769177188677359,0.9431326903890922,0.9431326903890922,1.0,0.8277906270022697,0.7769177188677359,0.8473878149721945
ood_beta,381,base,COMPLETE,9,0,26,1,0,2,2,base-high,1.0,2.0776169198672334,2.0776169198673675,1.3589593796128392,261.2719129883594,2.0776169198672334,2.0776169198673675,PLANTED_BETTER_ON_GRID,261.2719129883594,261.27191298835453,261.27191298835953,0.49351262090115594,0.41878778147043416,0.41878778147043416,0.5843359282849729,0.49351262090115594,0.49351262090115594,0.49351262090115594
ood_beta,381,extended,COMPLETE,9,0,26,1,0,2,2,base-high,1.0,2.0776169198672334,2.0776169198673675,1.3589593796128392,261.2719129883594,2.0776169198672334,2.0776169198673675,PLANTED_BETTER_ON_GRID,261.2719129883594,261.27191298835453,261.27191298835953,0.49351262090115594,0.41878778147043416,0.41878778147043416,0.5843359282849729,0.49351262090115594,0.49351262090115594,0.49351262090115594
ood_beta,391,base,COMPLETE,20,0,66,1,0,3,3,base-high,1.0,12.890004470727654,12.890004470728616,2.2706831104959244,359.25225347366677,12.890004470727654,12.890004470728616,PLANTED_BETTER_ON_GRID,359.25225347366677,359.2522534736605,359.25225347366774,0.6908998196071551,0.7665067542762822,0.7645882525027549,0.8601805509101411,0.7161021311635308,0.6987433992645768,0.6908998196071551
ood_beta,391,extended,COMPLETE,20,0,66,1,0,3,3,base-high,1.0,12.890004470727654,12.890004470728616,2.2706831104959244,359.25225347366677,12.890004470727654,12.890004470728616,PLANTED_BETTER_ON_GRID,359.25225347366677,359.2522534736605,359.25225347366774,0.6908998196071551,0.7665067542762822,0.7645882525027549,0.8601805509101411,0.7161021311635308,0.6987433992645768,0.6908998196071551
ood_beta,399,base,COMPLETE,21,0,65,1,0,3,3,base-high,1.0,6.698852678852896,6.698852678852301,1.597480478020927,6.63279322484153,6.698852678852896,6.698852678852301,PLANTED_BETTER_ON_GRID,6.63279322484153,6.632793224841363,6.632793224840935,0.7222773115855391,0.8079726406543257,0.8079726406543257,0.9584825313042826,0.7386717605436535,0.7044747073525799,0.7478210195003577
ood_beta,399,extended,COMPLETE,21,0,65,1,0,3,3,base-high,1.0,6.698852678852896,6.698852678852301,1.597480478020927,6.63279322484153,6.698852678852896,6.698852678852301,PLANTED_BETTER_ON_GRID,6.63279322484153,6.632793224841363,6.632793224840935,0.7222773115855391,0.8079726406543257,0.8079726406543257,0.9584825313042826,0.7386717605436535,0.7044747073525799,0.7478210195003577
ood_beta,450,base,COMPLETE,8,0,17,1,0,2,2,base-high,1.0,1.6175174603047717,1.6175174603045082,1.2718165985331948,1081.5128017478187,1.6175174603047717,1.6175174603045082,PLANTED_BETTER_ON_GRID,1081.5128017478187,1081.5128017478078,1081.5128017478185,0.6312761222385063,0.5315095261358085,0.5315095261358085,0.5315095261358085,0.5201650111273951,0.6673600495873846,0.7262660804429246
ood_beta,450,extended,COMPLETE,8,0,17,1,0,2,2,base-high,1.0,1.6175174603047717,1.6175174603045082,1.2718165985331948,1081.5128017478187,1.6175174603047717,1.6175174603045082,PLANTED_BETTER_ON_GRID,1081.5128017478187,1081.5128017478078,1081.5128017478185,0.6312761222385063,0.5315095261358085,0.5315095261358085,0.5315095261358085,0.5201650111273951,0.6673600495873846,0.7262660804429246
ood_polyphony,1,base,COMPLETE,24,0,65,1,0,4,4,base-low,1.0,4.878663079442338,4.878663079442294,1.2752337144542347,20.164043902157253,4.878663079442338,4.878663079442294,PLANTED_BETTER_ON_GRID,20.164043902157253,20.164043902157275,20.16404390215721,0.9606423653635786,0.9756134504695547,0.9756134504695547,0.6794931242497774,0.9756134504695547,0.9606423653635786,0.9606423653635786
ood_polyphony,1,extended,COMPLETE,24,0,65,1,0,4,4,base-low,1.0,4.878663079442338,4.878663079442294,1.2752337144542347,20.164043902157253,4.878663079442338,4.878663079442294,PLANTED_BETTER_ON_GRID,20.164043902157253,20.164043902157275,20.16404390215721,0.9606423653635786,0.9756134504695547,0.9756134504695547,0.6794931242497774,0.9756134504695547,0.9606423653635786,0.9606423653635786
ood_polyphony,18,base,COMPLETE,24,0,65,1,0,4,4,base-low,1.0,9.661328388426293,9.661328388428075,1.7945592205727572,90.70114852144818,9.661328388426293,9.661328388428075,PLANTED_BETTER_ON_GRID,90.70114852144818,90.70114852145107,90.70114852144995,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,18,extended,COMPLETE,24,0,65,1,0,4,4,base-low,1.0,9.661328388426293,9.661328388428075,1.7945592205727572,90.70114852144818,9.661328388426293,9.661328388428075,PLANTED_BETTER_ON_GRID,90.70114852144818,90.70114852145107,90.70114852144995,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,87,base,COMPLETE,24,0,66,1,0,4,4,base-low,1.0,14.393312844722546,14.393312844722777,2.190381461810014,1313.1185527506564,14.393312844722546,14.393312844722777,PLANTED_BETTER_ON_GRID,1313.1185527506564,1313.1185527506514,1313.1185527506566,0.9174141952822603,0.9598221375258059,0.9598221375258059,0.9432492867607372,0.915448158654066,0.9250172878113067,0.9519991254300528
ood_polyphony,87,extended,COMPLETE,24,0,66,1,0,4,4,base-low,1.0,14.393312844722546,14.393312844722777,2.190381461810014,1313.1185527506564,14.393312844722546,14.393312844722777,PLANTED_BETTER_ON_GRID,1313.1185527506564,1313.1185527506514,1313.1185527506566,0.9174141952822603,0.9598221375258059,0.9598221375258059,0.9432492867607372,0.915448158654066,0.9250172878113067,0.9519991254300528
ood_polyphony,92,base,COMPLETE,22,0,65,1,0,4,4,base-low,1.0,6.944955692330354,6.944955692328956,1.5891628090205743,89.9394423871418,6.944955692330354,6.944955692328956,PLANTED_BETTER_ON_GRID,89.9394423871418,89.9394423871347,89.9394423871404,0.9681851048445408,0.9138887413913324,0.9138887413913324,0.8968095023232208,0.9681851048445408,0.9681851048445408,0.9681851048445408
ood_polyphony,92,extended,COMPLETE,22,0,65,1,0,4,4,base-low,1.0,6.944955692330354,6.944955692328956,1.5891628090205743,89.9394423871418,6.944955692330354,6.944955692328956,PLANTED_BETTER_ON_GRID,89.9394423871418,89.9394423871347,89.9394423871404,0.9681851048445408,0.9138887413913324,0.9138887413913324,0.8968095023232208,0.9681851048445408,0.9681851048445408,0.9681851048445408
ood_polyphony,139,base,COMPLETE,22,0,65,1,0,4,4,base-low,1.0,3.801582778496172,3.801582778497413,1.175752413408267,169.93435723379017,3.801582778496172,3.801582778497413,PLANTED_BETTER_ON_GRID,169.93435723379017,169.9343572337874,169.93435723379142,1.0,0.9873320537428023,0.9873320537428023,0.8293943870014773,1.0,1.0,1.0
ood_polyphony,139,extended,COMPLETE,22,0,65,1,0,4,4,base-low,1.0,3.801582778496172,3.801582778497413,1.175752413408267,169.93435723379017,3.801582778496172,3.801582778497413,PLANTED_BETTER_ON_GRID,169.93435723379017,169.9343572337874,169.93435723379142,1.0,0.9873320537428023,0.9873320537428023,0.8293943870014773,1.0,1.0,1.0
ood_polyphony,181,base,COMPLETE,26,0,65,0,0,4,4,base-low,0.845434369055168,8.629137354204607,8.629137354204678,1.629453646443844,353.2862221573479,9.826651675448987,9.826651675450076,RIVAL_BETTER_ON_GRID,-1.1975143212453982,-1.1975143212454693,-1.1975143212443093,0.8882498783333845,0.8922594757255333,0.8922594757255333,0.8688469223903508,0.8817822263523732,0.8817822263523732,0.875314574371362
ood_polyphony,181,extended,COMPLETE,26,0,65,0,0,4,4,base-low,0.845434369055168,8.629137354204607,8.629137354204678,1.629453646443844,353.2862221573479,9.826651675448987,9.826651675450076,RIVAL_BETTER_ON_GRID,-1.1975143212453982,-1.1975143212454693,-1.1975143212443093,0.8882498783333845,0.8922594757255333,0.8922594757255333,0.8688469223903508,0.8817822263523732,0.8817822263523732,0.875314574371362
ood_polyphony,242,base,COMPLETE,27,0,65,0,0,4,4,base-low,0.7059754281459419,19007.814019272977,19007.814019273024,75.04628501531182,1680.1278550520656,6.593317994105662,6.593317994105379,PLANTED_BETTER_ON_GRID,19001.22070127892,19001.22070127887,19001.22070127892,0.8432423337869381,0.7827895237473457,0.7827895237473457,0.7054717293339748,0.8233532568242512,0.8502940137795955,0.8304856988664117
ood_polyphony,242,extended,COMPLETE,27,0,65,0,0,4,4,base-low,0.7059754281459419,19007.814019272977,19007.814019273024,75.04628501531182,1680.1278550520656,6.593317994105662,6.593317994105379,PLANTED_BETTER_ON_GRID,19001.22070127892,19001.22070127887,19001.22070127892,0.8432423337869381,0.7827895237473457,0.7827895237473457,0.7054717293339748,0.8233532568242512,0.8502940137795955,0.8304856988664117
ood_polyphony,257,base,COMPLETE,23,0,65,1,0,4,4,base-low,1.0,7.652979074990743,7.652979074992248,1.6315347882330868,481.607781854292,7.652979074990743,7.652979074992248,PLANTED_BETTER_ON_GRID,481.607781854292,481.60778185429433,481.6077818542935,1.0,1.0,1.0,0.9225470687279963,1.0,1.0,1.0
ood_polyphony,257,extended,COMPLETE,23,0,65,1,0,4,4,base-low,1.0,7.652979074990743,7.652979074992248,1.6315347882330868,481.607781854292,7.652979074990743,7.652979074992248,PLANTED_BETTER_ON_GRID,481.607781854292,481.60778185429433,481.6077818542935,1.0,1.0,1.0,0.9225470687279963,1.0,1.0,1.0
ood_polyphony,272,base,COMPLETE,29,0,66,1,0,4,4,base-low,1.0,5.205278427528663,5.205278427529436,1.198306670497938,405.24166290194495,5.205278427528663,5.205278427529436,PLANTED_BETTER_ON_GRID,405.24166290194495,405.24166290193943,405.24166290194574,0.9907019351883659,0.972105805565098,1.0,0.972105805565098,1.0,0.9851745804224326,1.0
ood_polyphony,272,extended,COMPLETE,29,0,66,1,0,4,4,base-low,1.0,5.205278427528663,5.205278427529436,1.198306670497938,405.24166290194495,5.205278427528663,5.205278427529436,PLANTED_BETTER_ON_GRID,405.24166290194495,405.24166290193943,405.24166290194574,0.9907019351883659,0.972105805565098,1.0,0.972105805565098,1.0,0.9851745804224326,1.0
ood_polyphony,293,base,COMPLETE,19,0,67,1,0,4,4,base-low,1.0,2.235077266769122,2.235077266769468,0.9700954411580177,333.4937317261181,2.235077266769122,2.235077266769468,PLANTED_BETTER_ON_GRID,333.4937317261181,333.4937317261102,333.4937317261184,1.0,0.9226069246435844,0.9226069246435844,0.9226069246435844,1.0,1.0,1.0
ood_polyphony,293,extended,COMPLETE,19,0,67,1,0,4,4,base-low,1.0,2.235077266769122,2.235077266769468,0.9700954411580177,333.4937317261181,2.235077266769122,2.235077266769468,PLANTED_BETTER_ON_GRID,333.4937317261181,333.4937317261102,333.4937317261184,1.0,0.9226069246435844,0.9226069246435844,0.9226069246435844,1.0,1.0,1.0
ood_polyphony,304,base,COMPLETE,23,0,65,1,0,4,4,base-low,1.0,8.311416177480139,8.311416177479282,1.7002727328519276,144.8374886627708,8.311416177480139,8.311416177479282,PLANTED_BETTER_ON_GRID,144.8374886627708,144.837488662767,144.83748866276994,0.9582451876190904,0.9582451876190904,0.9469942426286515,0.8514710965002001,0.9582451876190904,0.9582451876190904,0.9582451876190904
ood_polyphony,304,extended,COMPLETE,23,0,65,1,0,4,4,base-low,1.0,8.311416177480139,8.311416177479282,1.7002727328519276,144.8374886627708,8.311416177480139,8.311416177479282,PLANTED_BETTER_ON_GRID,144.8374886627708,144.837488662767,144.83748866276994,0.9582451876190904,0.9582451876190904,0.9469942426286515,0.8514710965002001,0.9582451876190904,0.9582451876190904,0.9582451876190904
ood_polyphony,307,base,COMPLETE,24,0,65,0,1,4,4,base-low,1.0,11.05529263504518,11.055292635042575,1.9196607890495196,8.147220451526875,11.05529263504518,11.055292635042575,PLANTED_BETTER_ON_GRID,8.147220451526875,8.147220451526865,8.14722045152427,0.8314122250609124,0.8384117583188098,0.8475485036603494,0.8419147198656709,0.8314122250609124,0.8292065594390463,0.8314122250609124
ood_polyphony,307,extended,COMPLETE,24,0,65,0,1,4,4,base-low,1.0,11.05529263504518,11.055292635042575,1.9196607890495196,8.147220451526875,11.05529263504518,11.055292635042575,PLANTED_BETTER_ON_GRID,8.147220451526875,8.147220451526865,8.14722045152427,0.8314122250609124,0.8384117583188098,0.8475485036603494,0.8419147198656709,0.8314122250609124,0.8292065594390463,0.8314122250609124
ood_polyphony,354,base,COMPLETE,20,0,66,1,0,4,4,base-low,1.0,8.371388655806674,8.371388655807108,1.8299058616013124,193.76480457720376,8.371388655806674,8.371388655807108,PLANTED_BETTER_ON_GRID,193.76480457720376,193.76480457720174,193.7648045772042,0.8806570566506129,0.8737930373286691,0.8520734339753258,0.895251724454256,0.9055923041810046,0.8846243977526694,0.880945933037198
ood_polyphony,354,extended,COMPLETE,20,0,66,1,0,4,4,base-low,1.0,8.371388655806674,8.371388655807108,1.8299058616013124,193.76480457720376,8.371388655806674,8.371388655807108,PLANTED_BETTER_ON_GRID,193.76480457720376,193.76480457720174,193.7648045772042,0.8806570566506129,0.8737930373286691,0.8520734339753258,0.895251724454256,0.9055923041810046,0.8846243977526694,0.880945933037198
ood_polyphony,367,base,COMPLETE,20,0,67,1,0,4,4,base-low,1.0,9.386855486516708,9.386855486516609,1.9377157156318592,226.17848720332904,9.386855486516708,9.386855486516609,PLANTED_BETTER_ON_GRID,226.17848720332904,226.17848720332415,226.17848720332896,1.0,0.9291672491728412,1.0,0.8583344983456824,1.0,1.0,1.0
ood_polyphony,367,extended,COMPLETE,20,0,67,1,0,4,4,base-low,1.0,9.386855486516708,9.386855486516609,1.9377157156318592,226.17848720332904,9.386855486516708,9.386855486516609,PLANTED_BETTER_ON_GRID,226.17848720332904,226.17848720332415,226.17848720332896,1.0,0.9291672491728412,1.0,0.8583344983456824,1.0,1.0,1.0
ood_polyphony,372,base,COMPLETE,20,0,65,1,0,4,4,base-low,1.0,7.860114212649007,7.860114212648719,1.7731457032797482,13.35632644466394,7.860114212649007,7.860114212648719,PLANTED_BETTER_ON_GRID,13.35632644466394,13.35632644466226,13.356326444663653,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,372,extended,COMPLETE,20,0,65,1,0,4,4,base-low,1.0,7.860114212649007,7.860114212648719,1.7731457032797482,13.35632644466394,7.860114212649007,7.860114212648719,PLANTED_BETTER_ON_GRID,13.35632644466394,13.35632644466226,13.356326444663653,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,376,base,COMPLETE,29,0,66,1,0,4,4,base-low,1.0,12.582217246552519,12.582217246553068,1.8630503164992034,2.921404764508347,12.582217246552519,12.582217246553068,PLANTED_BETTER_ON_GRID,2.921404764508347,2.9214047645092958,2.921404764508896,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,376,extended,COMPLETE,29,0,66,1,0,4,4,base-low,1.0,12.582217246552519,12.582217246553068,1.8630503164992034,2.921404764508347,12.582217246552519,12.582217246553068,PLANTED_BETTER_ON_GRID,2.921404764508347,2.9214047645092958,2.921404764508896,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,391,base,COMPLETE,22,0,67,0,0,4,4,base-low,0.8859634688168504,25.11712606190565,25.117126061907975,3.0221681598065238,16.011553833475,8.165144100131357,8.165144100132139,PLANTED_BETTER_ON_GRID,16.951981961775836,16.951981961773512,16.951981961776617,0.7364239571888271,0.724018205250708,0.7400241962718146,0.724018205250708,0.7364239571888271,0.7458074217979669,0.7364239571888271
ood_polyphony,391,extended,COMPLETE,22,0,67,0,0,4,4,base-low,0.8859634688168504,25.11712606190565,25.117126061907975,3.0221681598065238,16.011553833475,8.165144100131357,8.165144100132139,PLANTED_BETTER_ON_GRID,16.951981961775836,16.951981961773512,16.951981961776617,0.7364239571888271,0.724018205250708,0.7400241962718146,0.724018205250708,0.7364239571888271,0.7458074217979669,0.7364239571888271
ood_polyphony,408,base,COMPLETE,24,0,65,0,0,4,4,base-low,0.6093272740817999,8.960194052995158,8.960194052995144,1.728216233866119,0.49353600361598815,3.237280973733646,3.237280973733711,PLANTED_BETTER_ON_GRID,5.722913079261433,5.722913079261447,5.722913079261498,0.6178332273987736,0.6057997360178128,0.6057997360178128,0.6411700522197186,0.6178332273987736,0.6057997360178128,0.6723838973723714
ood_polyphony,408,extended,COMPLETE,24,0,65,0,0,4,4,base-low,0.6093272740817999,8.960194052995158,8.960194052995144,1.728216233866119,0.49353600361598815,3.237280973733646,3.237280973733711,PLANTED_BETTER_ON_GRID,5.722913079261433,5.722913079261447,5.722913079261498,0.6178332273987736,0.6057997360178128,0.6057997360178128,0.6411700522197186,0.6178332273987736,0.6057997360178128,0.6723838973723714
ood_polyphony,431,base,COMPLETE,26,0,65,1,0,4,4,base-low,1.0,7.1079192900868104,7.107919290086246,1.4788685165549054,621.5647887249664,7.1079192900868104,7.107919290086246,PLANTED_BETTER_ON_GRID,621.5647887249664,621.5647887249562,621.5647887249659,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,431,extended,COMPLETE,26,0,65,1,0,4,4,base-low,1.0,7.1079192900868104,7.107919290086246,1.4788685165549054,621.5647887249664,7.1079192900868104,7.107919290086246,PLANTED_BETTER_ON_GRID,621.5647887249664,621.5647887249562,621.5647887249659,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ood_polyphony,451,base,COMPLETE,22,0,66,0,0,4,3,base-low,0.7370517928286853,3570.502444165637,3570.502444165631,36.03282566148731,29.213884438289824,8.58022786897825,8.580227868979954,PLANTED_BETTER_ON_GRID,3561.922216296651,3561.922216296657,3561.9222162966526,0.8286289824491787,0.8286289824491787,0.8286289824491787,0.8198586171902928,0.8175113028034355,0.8145878477171401,0.8175113028034355
ood_polyphony,451,extended,COMPLETE,22,0,66,0,0,4,3,deformed-low,0.7370517928286853,3226.8863489022306,3226.8863489022265,34.255119584999676,34.76430522677265,8.58022786897825,8.580227868979954,PLANTED_BETTER_ON_GRID,3218.3061210332467,3218.3061210332507,3218.306121033248,0.8286289824491787,0.8286289824491787,0.8286289824491787,0.8198586171902928,0.8175113028034355,0.8145878477171401,0.8175113028034355
ood_polyphony,491,base,COMPLETE,27,0,65,1,0,4,4,base-low,1.0,8.60553085859941,8.605530858599263,1.596805223271287,204.01199913256482,8.60553085859941,8.605530858599263,PLANTED_BETTER_ON_GRID,204.01199913256482,204.01199913257418,204.01199913256465,1.0,1.0,1.0,0.9289617486338797,1.0,1.0,1.0
ood_polyphony,491,extended,COMPLETE,27,0,65,1,0,4,4,base-low,1.0,8.60553085859941,8.605530858599263,1.596805223271287,204.01199913256482,8.60553085859941,8.605530858599263,PLANTED_BETTER_ON_GRID,204.01199913256482,204.01199913257418,204.01199913256465,1.0,1.0,1.0,0.9289617486338797,1.0,1.0,1.0
ood_polyphony,492,base,COMPLETE,20,0,67,0,0,4,4,base-low,0.8612688625669317,4439.583563864314,4439.5835638643475,42.14063864662872,23.341991473436792,2.8554287399344633,2.855428739934304,PLANTED_BETTER_ON_GRID,4436.728135124413,4436.728135124379,4436.728135124413,0.6726426380897608,0.6482521978475441,0.6298529146140599,0.7126981753746716,0.7180074671335038,0.6817597415839783,0.690717119016311
ood_polyphony,492,extended,COMPLETE,20,0,67,0,0,4,4,base-low,0.8612688625669317,4439.583563864314,4439.5835638643475,42.14063864662872,23.341991473436792,2.8554287399344633,2.855428739934304,PLANTED_BETTER_ON_GRID,4436.728135124413,4436.728135124379,4436.728135124413,0.6726426380897608,0.6482521978475441,0.6298529146140599,0.7126981753746716,0.7180074671335038,0.6817597415839783,0.690717119016311
ood_polyphony,494,base,COMPLETE,18,0,65,1,0,4,4,base-low,1.0,3.687406885498387,3.68740688549947,1.2801747945755062,105.963049318448,3.687406885498387,3.68740688549947,PLANTED_BETTER_ON_GRID,105.963049318448,105.96304931844323,105.96304931844908,0.903929432493784,0.8649589237381492,0.8649589237381492,0.8649589237381492,0.9131335472745093,0.8812935255057369,0.9049662463907155
ood_polyphony,494,extended,COMPLETE,18,0,65,1,0,4,4,base-low,1.0,3.687406885498387,3.68740688549947,1.2801747945755062,105.963049318448,3.687406885498387,3.68740688549947,PLANTED_BETTER_ON_GRID,105.963049318448,105.96304931844323,105.96304931844908,0.903929432493784,0.8649589237381492,0.8649589237381492,0.8649589237381492,0.9131335472745093,0.8812935255057369,0.9049662463907155
ood_polyphony,499,base,COMPLETE,20,0,67,1,0,4,4,base-low,1.0,5.7781894173347945,5.778189417335726,1.520288053933958,0.5206654682434788,5.7781894173347945,5.778189417335726,PLANTED_BETTER_ON_GRID,0.5206654682434788,0.5206654682428722,0.5206654682444105,0.8162629082246329,0.7862205287820208,0.8150132397102905,0.8243222627143842,0.8398133168610088,0.8356111678262357,0.8440207158078229
ood_polyphony,499,extended,COMPLETE,20,0,67,1,0,4,4,base-low,1.0,5.7781894173347945,5.778189417335726,1.520288053933958,0.5206654682434788,5.7781894173347945,5.778189417335726,PLANTED_BETTER_ON_GRID,0.5206654682434788,0.5206654682428722,0.5206654682444105,0.8162629082246329,0.7862205287820208,0.8150132397102905,0.8243222627143842,0.8398133168610088,0.8356111678262357,0.8440207158078229
deformed_family,6,base,NO_OBSERVABLE_CANDIDATE,15,0,0,0,0,3,,,,,,,,767.1430907266919,767.1430907266797,NO_OBSERVABLE_RIVAL,,,,0.5636012925001643,0.48302389329815454,0.45369682769869674,0.48302389329815454,0.6261990014390947,0.549012536862958,0.5056755508691388
deformed_family,6,extended,NO_OBSERVABLE_CANDIDATE,15,0,0,0,0,3,,,,,,,,1.0560851744867472,1.0560851744864608,NO_OBSERVABLE_RIVAL,,,,0.5636012925001643,0.48302389329815454,0.45369682769869674,0.48302389329815454,0.6261990014390947,0.549012536862958,0.5056755508691388
deformed_family,9,base,COMPLETE,19,0,65,1,0,3,3,base-low,1.0,183.87425878426023,183.87425878426333,8.79890564449594,104.94363942399664,183.87425878426023,183.87425878426333,PLANTED_BETTER_ON_GRID,104.94363942399664,104.94363942400119,104.94363942399974,0.9922022490355413,0.953213494213248,0.953213494213248,0.976606747106624,0.976606747106624,0.9844044980710827,0.9844044980710827
deformed_family,9,extended,COMPLETE,19,0,65,1,0,3,3,deformed-low,1.0,7.537232107029667,7.537232107028742,1.7814520519749497,90.66893402822996,7.537232107029667,7.537232107028742,PLANTED_BETTER_ON_GRID,90.66893402822996,90.66893402823065,90.66893402822903,0.9922022490355413,0.953213494213248,0.953213494213248,0.976606747106624,0.976606747106624,0.9844044980710827,0.9844044980710827
deformed_family,35,base,COMPLETE,13,0,49,1,0,2,2,base-low,1.0,242.26362054283544,242.26362054283808,12.210049342629146,183.70296486398362,242.26362054283544,242.26362054283808,PLANTED_BETTER_ON_GRID,183.70296486398362,183.702964863976,183.70296486398627,0.9083801043290255,0.6974142106609329,0.6797792892327184,0.828190032488141,0.9456054281359584,0.8912108562719168,0.9083801043290255
