split,reader,scope,count,metric,mean,low,high,nominal_percent,source_path,source_sha256
iid,generative,common_output_support,505,vi_normalized,0.016339507514143543,0.011504863783091743,0.02153089205587111,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative,common_output_support,505,split_entropy,0.020198297114512438,0.014205447713084178,0.02662656585483453,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative,common_output_support,505,merge_entropy,0.022607339095070886,0.01613603725085267,0.029907549312575086,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative,common_output_support,505,split_normalized,0.007708210351686431,0.0053560232742254615,0.01031155012943505,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative,common_output_support,505,merge_normalized,0.008631297162457113,0.006100905598413526,0.01148499566302847,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,ari,0.9696356216908122,0.9604932524080442,0.9782527525149043,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,exact_partition,0.9126512651265127,0.8904290429042904,0.9337788778877889,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,pair_disagreement,0.014412941787493486,0.010207539757555594,0.018860806177333878,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,k_inferred,2.453025302530253,2.4098954895489544,2.4948294829482944,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,k_error,-0.0044004400440044,-0.011881188118811881,0.0015401540154015402,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,k_absolute_error,0.007480748074807481,0.00154015401540154,0.015187018701870156,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,sub3_member_fraction,0.0,0.0,0.0,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,vi,0.04613271249790479,0.03355176685593703,0.05954183119179994,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,vi_normalized,0.017625263004820074,0.012681322750399328,0.022957878575219862,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,split_entropy,0.022113319143951014,0.01605519205629457,0.028707933464782717,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,merge_entropy,0.024019393353953773,0.01745211773315075,0.031189767357220375,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,split_normalized,0.008448557803098921,0.006047449407218616,0.011053191180603416,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,local,common_output_support,505,merge_normalized,0.00917670520172115,0.0066228133201314855,0.011969688141741604,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,ari,0.0015084841201460728,0.00045777945181011575,0.0027358741326466273,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,exact_partition,0.00462046204620462,0.0011001100110011007,0.008360836083608362,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,pair_disagreement,-0.0007358939510080321,-0.0013395870990551126,-0.0002311452229135566,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,k_inferred,0.00022002200220022012,0.0,0.0006600660066006604,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,k_error,0.00022002200220022002,0.0,0.0006600660066006601,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,k_absolute_error,0.00022002200220022002,0.0,0.0006600660066006601,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,sub3_member_fraction,0.0,0.0,0.0,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,vi,-0.0021986039938339127,-0.003995845568571607,-0.000650908852432882,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,vi_normalized,-0.0008629340308015109,-0.0015623669501349262,-0.00025977336101201757,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,split_entropy,-0.0010562897482757174,-0.001958069594642377,-0.0002659033344941332,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,merge_entropy,-0.0011423142455581948,-0.0020175447480212058,-0.0003516882373242116,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,split_normalized,-0.0004152650097684875,-0.0007732055708828777,-0.00011057120208177157,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-decoupled,paired_scene_contrast,505,merge_normalized,-0.00044766902103302345,-0.0007878909356131371,-0.0001443797285577949,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,ari,0.002441655001063216,0.0009127803686468297,0.00402206364402379,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,exact_partition,0.008360836083608362,0.0033003300330033,0.014081408140814081,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,pair_disagreement,-0.0011938707280950485,-0.001959447394583904,-0.0004550688489882719,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,k_inferred,-0.0011001100110011007,-0.0024202420242024213,-0.00022002200220022012,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,k_error,-0.0011001100110011,-0.0024202420242024204,-0.00022002200220022002,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,k_absolute_error,-0.0011001100110011,-0.0024202420242024204,-0.00022002200220022002,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,sub3_member_fraction,0.0,0.0,0.0,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,vi,-0.003327076288321463,-0.005599322820705382,-0.0010931199899224513,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,vi_normalized,-0.0012857554906765276,-0.0021898523794945156,-0.0004114979181037482,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,split_entropy,-0.001915022029438575,-0.0031171468734432057,-0.0007060591423750759,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,merge_entropy,-0.0014120542588828885,-0.002529658208846599,-0.00033102571085285773,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,split_normalized,-0.0007403474514124902,-0.0012152462750203172,-0.000271127543039794,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,generative-minus-local,paired_scene_contrast,505,merge_normalized,-0.0005454080392640379,-0.0009883629412156582,-0.00012994399796598108,95,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,ari,0.9752221172028079,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,exact_partition,0.9287128712871288,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,pair_disagreement,0.01152795000122639,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,k_inferred,2.4693069306930693,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,k_error,0.011881188118811881,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,k_absolute_error,0.023762376237623763,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,sub3_member_fraction,0.0,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,vi,0.037992386806441715,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,vi_normalized,0.014025125179201006,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,split_entropy,0.020800310881899455,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,merge_entropy,0.017192075924542253,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,split_normalized,0.007628687615383396,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,base,system_common_support,505,merge_normalized,0.0063964375638176155,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,ari,0.974331028093897,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,exact_partition,0.9267326732673268,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,pair_disagreement,0.01196799400562683,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,k_inferred,2.4693069306930693,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,k_error,0.011881188118811881,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,k_absolute_error,0.023762376237623763,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,sub3_member_fraction,0.0,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,vi,0.039093382237768856,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,vi_normalized,0.014526209794166455,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,split_entropy,0.02135080859756303,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,merge_entropy,0.017742573640205823,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,split_normalized,0.007879229922866122,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,extended,system_common_support,505,merge_normalized,0.006646979871300341,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,ari,0.958412549870007,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,exact_partition,0.8613861386138614,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,pair_disagreement,0.019259216629003748,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,k_inferred,2.510891089108911,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,k_error,0.053465346534653464,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,k_absolute_error,0.053465346534653464,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,sub3_member_fraction,0.0039372702053006295,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
iid,historical-2026090721,system_common_support,505,vi,0.06494501301825137,,,,data/atencion_armonica/generative_evidence_reader_v1/fresh/iid/evaluation/summary.json,3a6345420b8485f486c66f61336a7c68c7b0904fcf09822f52f8e3e1128be053
